Exit_Time,Cumulative,Daily_Return,Cumulative_Max,Drawdown
2021-01-27,97613.22383500001,-0.007441664322971109,100564.757285,-0.029349580605413816
2021-01-28,97613.22383500001,0.0,100564.757285,-0.029349580605413816
2021-01-29,97613.22383500001,0.0,100564.757285,-0.029349580605413816
2021-01-30,97613.22383500001,0.0,100564.757285,-0.029349580605413816
2021-01-31,97613.22383500001,0.0,100564.757285,-0.029349580605413816
2021-02-01,97908.63587000001,0.0030263526128320173,100564.757285,-0.026412050172532675
2021-02-02,96904.84376,-0.010252334751480019,100564.757285,-0.036393599744171
2021-02-03,96904.84376,0.0,100564.757285,-0.036393599744171
2021-02-04,100858.441175,0.04079875950052303,100858.441175,0.0
2021-02-05,100316.490595,-0.005373378506412396,100858.441175,-0.005373378506412396
2021-02-06,99929.251485,-0.0038601740123004324,100858.441175,-0.009212810342644095
2021-02-07,100451.19946,0.0052231750687969924,100858.441175,-0.004037755395142284
2021-02-08,100451.19946,0.0,100858.441175,-0.004037755395142284
2021-02-09,100451.19946,0.0,100858.441175,-0.004037755395142284
2021-02-10,100451.19946,0.0,100858.441175,-0.004037755395142284
2021-02-11,100451.19946,0.0,100858.441175,-0.004037755395142284
2021-02-12,100451.19946,0.0,100858.441175,-0.004037755395142284
2021-02-13,100451.19946,0.0,100858.441175,-0.004037755395142284
2021-02-14,107815.57203000001,0.07331293811909667,107815.57203000001,0.0
2021-02-15,107735.54944,-0.0007422173670584842,107815.57203000001,-0.0007422173670584842
2021-02-16,107735.54944,0.0,107815.57203000001,-0.0007422173670584842
2021-02-17,107735.54944,0.0,107815.57203000001,-0.0007422173670584842
2021-02-18,107735.54944,0.0,107815.57203000001,-0.0007422173670584842
2021-02-19,107735.54944,0.0,107815.57203000001,-0.0007422173670584842
2021-02-20,107735.54944,0.0,107815.57203000001,-0.0007422173670584842
2021-02-21,107735.54944,0.0,107815.57203000001,-0.0007422173670584842
2021-02-22,116367.442285,0.08012111962920154,116367.442285,0.0
2021-02-23,114456.36920500001,-0.016422747140213856,116367.442285,-0.016422747140213856
2021-02-24,114456.36920500001,0.0,116367.442285,-0.016422747140213856
2021-02-25,114456.36920500001,0.0,116367.442285,-0.016422747140213856
2021-02-26,114456.36920500001,0.0,116367.442285,-0.016422747140213856
2021-02-27,113822.32420500001,-0.005539621817501228,116367.442285,-0.021871393149353935
2021-02-28,112733.62848000001,-0.009564869919886698,116367.442285,-0.031227066038800322
2021-03-01,112733.62848000001,0.0,116367.442285,-0.031227066038800322
2021-03-02,112733.62848000001,0.0,116367.442285,-0.031227066038800322
2021-03-03,111669.00128000001,-0.009443741094423141,116367.442285,-0.04037590680641456
2021-03-04,111486.34543500001,-0.0016356897877326526,116367.442285,-0.04194555413571355
2021-03-05,109660.31033000001,-0.01637900227041378,116367.442285,-0.057637530079704735
2021-03-06,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-07,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-08,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-09,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-10,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-11,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-12,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-13,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-14,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-15,109660.31033000001,0.0,116367.442285,-0.057637530079704735
2021-03-16,119574.00502500002,0.0904036717128267,119574.00502500002,0.0
2021-03-17,118022.94293500001,-0.012971565932542894,119574.00502500002,-0.012971565932542894
2021-03-18,117010.82391,-0.008575612502371044,119574.00502500002,-0.021435939311927443
2021-03-19,117010.82391,0.0,119574.00502500002,-0.021435939311927443
2021-03-20,117010.82391,0.0,119574.00502500002,-0.021435939311927443
2021-03-21,117010.82391,0.0,119574.00502500002,-0.021435939311927443
2021-03-22,119034.32818000001,0.017293308451160172,119574.00502500002,-0.00451332917122893
2021-03-23,118485.52758000001,-0.004610439764654473,119574.00502500002,-0.009102960503601376
2021-03-24,118485.52758000001,0.0,119574.00502500002,-0.009102960503601376
2021-03-25,118225.267795,-0.0021965533708264706,119574.00502500002,-0.011279518735849203
2021-03-26,118225.267795,0.0,119574.00502500002,-0.011279518735849203
2021-03-27,118225.267795,0.0,119574.00502500002,-0.011279518735849203
2021-03-28,118225.267795,0.0,119574.00502500002,-0.011279518735849203
2021-03-29,118225.267795,0.0,119574.00502500002,-0.011279518735849203
2021-03-30,118225.267795,0.0,119574.00502500002,-0.011279518735849203
2021-03-31,121107.54984,0.02437957721523465,121107.54984,0.0
2021-04-01,121107.54984,0.0,121107.54984,0.0
2021-04-02,121107.54984,0.0,121107.54984,0.0
2021-04-03,121107.54984,0.0,121107.54984,0.0
2021-04-04,121107.54984,0.0,121107.54984,0.0
2021-04-05,121107.54984,0.0,121107.54984,0.0
2021-04-06,120471.17788500001,-0.005254601846381379,121107.54984,-0.005254601846381379
2021-04-07,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-08,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-09,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-10,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-11,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-12,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-13,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-14,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-15,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-16,120471.17788500001,0.0,121107.54984,-0.005254601846381379
2021-04-17,121339.3411,0.007206397664914821,121339.3411,0.0
2021-04-18,121339.3411,0.0,121339.3411,0.0
2021-04-19,121339.3411,0.0,121339.3411,0.0
2021-04-20,121146.340805,-0.0015905830149592903,121339.3411,-0.0015905830149592903
2021-04-21,121146.340805,0.0,121339.3411,-0.0015905830149592903
2021-04-22,121146.340805,0.0,121339.3411,-0.0015905830149592903
2021-04-23,121146.340805,0.0,121339.3411,-0.0015905830149592903
2021-04-24,121146.340805,0.0,121339.3411,-0.0015905830149592903
2021-04-25,121146.340805,0.0,121339.3411,-0.0015905830149592903
2021-04-26,121146.340805,0.0,121339.3411,-0.0015905830149592903
2021-04-27,121077.50864,-0.0005681737025040601,121339.3411,-0.0021578529900225796
2021-04-28,121036.196605,-0.0003412032132477094,121339.3411,-0.0024983199368964204
2021-04-29,121036.196605,0.0,121339.3411,-0.0024983199368964204
2021-04-30,121036.196605,0.0,121339.3411,-0.0024983199368964204
2021-05-01,121036.196605,0.0,121339.3411,-0.0024983199368964204
2021-05-02,121036.196605,0.0,121339.3411,-0.0024983199368964204
2021-05-03,121036.196605,0.0,121339.3411,-0.0024983199368964204
2021-05-04,120450.46161,-0.004839337416653544,121339.3411,-0.007325567140400446
2021-05-05,120450.46161,0.0,121339.3411,-0.007325567140400446
2021-05-06,120450.46161,0.0,121339.3411,-0.007325567140400446
2021-05-07,121416.778605,0.008022526290756726,121416.778605,0.0
2021-05-08,121416.778605,0.0,121416.778605,0.0
2021-05-09,121416.778605,0.0,121416.778605,0.0
2021-05-10,122852.2211,0.011822439299512766,122852.2211,0.0
2021-05-11,122852.2211,0.0,122852.2211,0.0
2021-05-12,122852.2211,0.0,122852.2211,0.0
2021-05-13,122585.61507,-0.0021701360188106644,122852.2211,-0.0021701360188106644
2021-05-14,122585.61507,0.0,122852.2211,-0.0021701360188106644
2021-05-15,122585.61507,0.0,122852.2211,-0.0021701360188106644
2021-05-16,122585.61507,0.0,122852.2211,-0.0021701360188106644
2021-05-17,122585.61507,0.0,122852.2211,-0.0021701360188106644
2021-05-18,119462.51140999999,-0.025476917974565194,122852.2211,-0.027591765616030828
2021-05-19,115257.74376,-0.03519738201023637,122852.2211,-0.06181798971154295
2021-05-20,115257.74376,0.0,122852.2211,-0.06181798971154295
2021-05-21,115257.74376,0.0,122852.2211,-0.06181798971154295
2021-05-22,115257.74376,0.0,122852.2211,-0.06181798971154295
2021-05-23,115257.74376,0.0,122852.2211,-0.06181798971154295
2021-05-24,115257.74376,0.0,122852.2211,-0.06181798971154295
2021-05-25,115257.74376,0.0,122852.2211,-0.06181798971154295
2021-05-26,115257.74376,0.0,122852.2211,-0.06181798971154295
2021-05-27,114653.71781,-0.0052406539490982285,122852.2211,-0.06673467696873403
2021-05-28,113471.79411999999,-0.010308638154749139,122852.2211,-0.0763553714862385
2021-05-29,113471.79411999999,0.0,122852.2211,-0.0763553714862385
2021-05-30,113471.79411999999,0.0,122852.2211,-0.0763553714862385
2021-05-31,113471.79411999999,0.0,122852.2211,-0.0763553714862385
2021-06-01,113471.79411999999,0.0,122852.2211,-0.0763553714862385
2021-06-02,112743.14732499998,-0.006421391330337478,122852.2211,-0.08228645509608956
2021-06-03,112743.14732499998,0.0,122852.2211,-0.08228645509608956
2021-06-04,111800.98143499998,-0.008356746395273729,122852.2211,-0.0899555544543591
2021-06-05,111800.98143499998,0.0,122852.2211,-0.0899555544543591
2021-06-06,109396.47058999998,-0.02150706383913059,122852.2211,-0.10952793844115538
2021-06-07,109121.023475,-0.0025178793567510738,122852.2211,-0.11177003966271803
2021-06-08,108586.64213499999,-0.004897143767373491,122852.2211,-0.11611982947697808
2021-06-09,108586.64213499999,0.0,122852.2211,-0.11611982947697808
2021-06-10,108586.64213499999,0.0,122852.2211,-0.11611982947697808
2021-06-11,108586.64213499999,0.0,122852.2211,-0.11611982947697808
2021-06-12,108586.64213499999,0.0,122852.2211,-0.11611982947697808
2021-06-13,109290.66965499999,0.006483555492255988,122852.2211,-0.11038914334288752
2021-06-14,109290.66965499999,0.0,122852.2211,-0.11038914334288752
2021-06-15,109290.66965499999,0.0,122852.2211,-0.11038914334288752
2021-06-16,113806.04404,0.041315277866388556,122852.2211,-0.0736346236071429
2021-06-17,112736.10424,-0.009401432138559707,122852.2211,-0.08234378482881166
2021-06-18,112736.10424,0.0,122852.2211,-0.08234378482881166
2021-06-19,112736.10424,0.0,122852.2211,-0.08234378482881166
2021-06-20,112736.10424,0.0,122852.2211,-0.08234378482881166
2021-06-21,112736.10424,0.0,122852.2211,-0.08234378482881166
2021-06-22,110228.88138,-0.02223975076043483,122852.2211,-0.10275223033798275
2021-06-23,110228.88138,0.0,122852.2211,-0.10275223033798275
2021-06-24,110228.88138,0.0,122852.2211,-0.10275223033798275
2021-06-25,110228.88138,0.0,122852.2211,-0.10275223033798275
2021-06-26,110016.19519,-0.0019294960389446558,122852.2211,-0.10448346635549755
2021-06-27,110016.19519,0.0,122852.2211,-0.10448346635549755
2021-06-28,109961.58819,-0.0004963541949954964,122852.2211,-0.10492795974365987
2021-06-29,109961.58819,0.0,122852.2211,-0.10492795974365987
2021-06-30,109961.58819,0.0,122852.2211,-0.10492795974365987
2021-07-01,109961.58819,0.0,122852.2211,-0.10492795974365987
2021-07-02,108452.412095,-0.013724575279799645,122852.2211,-0.11721244334100189
2021-07-03,108452.412095,0.0,122852.2211,-0.11721244334100189
2021-07-04,108348.87934500001,-0.0009546375963432885,122852.2211,-0.11805518553217254
2021-07-05,108257.153345,-0.0008465800528304479,122852.2211,-0.11880182241979831
2021-07-06,108257.153345,0.0,122852.2211,-0.11880182241979831
2021-07-07,108257.153345,0.0,122852.2211,-0.11880182241979831
2021-07-08,108257.153345,0.0,122852.2211,-0.11880182241979831
2021-07-09,108107.777325,-0.0013798258626287474,122852.2211,-0.12001772245532472
2021-07-10,107919.33179,-0.0017431265322706002,122852.2211,-0.12155164291124076
2021-07-11,107649.87280000001,-0.0024968556191983238,122852.2211,-0.12374500162781332
2021-07-12,107649.87280000001,0.0,122852.2211,-0.12374500162781332
2021-07-13,107471.99264000001,-0.0016523954499275684,122852.2211,-0.12519292140009985
2021-07-14,107471.99264000001,0.0,122852.2211,-0.12519292140009985
2021-07-15,107471.99264000001,0.0,122852.2211,-0.12519292140009985
2021-07-16,107471.99264000001,0.0,122852.2211,-0.12519292140009985
2021-07-17,107471.99264000001,0.0,122852.2211,-0.12519292140009985
2021-07-18,107471.99264000001,0.0,122852.2211,-0.12519292140009985
2021-07-19,107471.99264000001,0.0,122852.2211,-0.12519292140009985
2021-07-20,107122.60156000001,-0.003250996575176246,122852.2211,-0.128036916216568
2021-07-21,107122.60156000001,0.0,122852.2211,-0.128036916216568
2021-07-22,107122.60156000001,0.0,122852.2211,-0.128036916216568
2021-07-23,107122.60156000001,0.0,122852.2211,-0.128036916216568
2021-07-24,108529.76100000001,0.013135971489749876,122852.2211,-0.11658283400787439
2021-07-25,108529.76100000001,0.0,122852.2211,-0.11658283400787439
2021-07-26,109030.994615,0.004618397851258393,122852.2211,-0.11250286206669158
2021-07-27,109030.994615,0.0,122852.2211,-0.11250286206669158
2021-07-28,109030.994615,0.0,122852.2211,-0.11250286206669158
2021-07-29,109030.994615,0.0,122852.2211,-0.11250286206669158
2021-07-30,109030.994615,0.0,122852.2211,-0.11250286206669158
2021-07-31,113336.115945,0.03948529815032731,122852.2211,-0.0774597729678328
2021-08-01,115555.997635,0.019586710480508085,122852.2211,-0.05939024463433151
2021-08-02,115683.09963000001,0.0010999169026386646,122852.2211,-0.0583556520656181
2021-08-03,115683.09963000001,0.0,122852.2211,-0.0583556520656181
2021-08-04,115683.09963000001,0.0,122852.2211,-0.0583556520656181
2021-08-05,115683.09963000001,0.0,122852.2211,-0.0583556520656181
2021-08-06,115683.09963000001,0.0,122852.2211,-0.0583556520656181
2021-08-07,115683.09963000001,0.0,122852.2211,-0.0583556520656181
2021-08-08,115683.09963000001,0.0,122852.2211,-0.0583556520656181
2021-08-09,118453.32655000001,0.023946686498375946,122852.2211,-0.03580639007266584
2021-08-10,118453.32655000001,0.0,122852.2211,-0.03580639007266584
2021-08-11,119794.42331500002,0.01132173155503513,122852.2211,-0.024890048853988267
2021-08-12,119350.28021000001,-0.003707544080179259,122852.2211,-0.028505311980883574
2021-08-13,118109.66521,-0.010394738896440825,122852.2211,-0.03860374560212154
2021-08-14,118109.66521,0.0,122852.2211,-0.03860374560212154
2021-08-15,118109.66521,0.0,122852.2211,-0.03860374560212154
2021-08-16,118109.66521,0.0,122852.2211,-0.03860374560212154
2021-08-17,118109.66521,0.0,122852.2211,-0.03860374560212154
2021-08-18,117449.28960500001,-0.0055912071533336105,122852.2211,-0.043979111216899125
2021-08-19,117449.28960500001,0.0,122852.2211,-0.043979111216899125
2021-08-20,117449.28960500001,0.0,122852.2211,-0.043979111216899125
2021-08-21,117204.75396000002,-0.0020820529934443277,122852.2211,-0.045969597370185245
2021-08-22,117204.75396000002,0.0,122852.2211,-0.045969597370185245
2021-08-23,119390.61823000001,0.01864996253262885,122852.2211,-0.028176966106150392
2021-08-24,119664.19241000002,0.0022914210853066663,122852.2211,-0.025950110315099417
2021-08-25,119664.19241000002,0.0,122852.2211,-0.025950110315099417
2021-08-26,119664.19241000002,0.0,122852.2211,-0.025950110315099417
2021-08-27,119664.19241000002,0.0,122852.2211,-0.025950110315099417
2021-08-28,119664.19241000002,0.0,122852.2211,-0.025950110315099417
2021-08-29,119664.19241000002,0.0,122852.2211,-0.025950110315099417
2021-08-30,119626.26470500001,-0.0003169511633861477,122852.2211,-0.026258836560831056
2021-08-31,119626.26470500001,0.0,122852.2211,-0.026258836560831056
2021-09-01,119253.104925,-0.0031193800201002597,122852.2211,-0.029296305290812397
2021-09-02,119253.104925,0.0,122852.2211,-0.029296305290812397
2021-09-03,119253.104925,0.0,122852.2211,-0.029296305290812397
2021-09-04,119253.104925,0.0,122852.2211,-0.029296305290812397
2021-09-05,119253.104925,0.0,122852.2211,-0.029296305290812397
2021-09-06,119253.104925,0.0,122852.2211,-0.029296305290812397
2021-09-07,119253.104925,0.0,122852.2211,-0.029296305290812397
2021-09-08,122016.530245,0.02317277459348288,122852.2211,-0.0068024073762553705
2021-09-09,122016.530245,0.0,122852.2211,-0.0068024073762553705
2021-09-10,122016.530245,0.0,122852.2211,-0.0068024073762553705
2021-09-11,122016.530245,0.0,122852.2211,-0.0068024073762553705
2021-09-12,122016.530245,0.0,122852.2211,-0.0068024073762553705
2021-09-13,122016.530245,0.0,122852.2211,-0.0068024073762553705
2021-09-14,119866.10318500001,-0.017624063359957032,122852.2211,-0.02430658467761293
2021-09-15,119866.10318500001,0.0,122852.2211,-0.02430658467761293
2021-09-16,119866.10318500001,0.0,122852.2211,-0.02430658467761293
2021-09-17,119866.10318500001,0.0,122852.2211,-0.02430658467761293
2021-09-18,119866.10318500001,0.0,122852.2211,-0.02430658467761293
2021-09-19,119866.10318500001,0.0,122852.2211,-0.02430658467761293
2021-09-20,120776.81265,0.00759772313273932,122852.2211,-0.016893536245556673
2021-09-21,120776.81265,0.0,122852.2211,-0.016893536245556673
2021-09-22,120776.81265,0.0,122852.2211,-0.016893536245556673
2021-09-23,120776.81265,0.0,122852.2211,-0.016893536245556673
2021-09-24,120776.81265,0.0,122852.2211,-0.016893536245556673
2021-09-25,118525.65762000001,-0.018638967038512866,122852.2211,-0.035217625218824655
2021-09-26,118525.65762000001,0.0,122852.2211,-0.035217625218824655
2021-09-27,118525.65762000001,0.0,122852.2211,-0.035217625218824655
2021-09-28,119571.31022000001,0.008822162399237055,122852.2211,-0.026706158428583593
2021-09-29,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-09-30,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-01,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-02,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-03,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-04,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-05,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-06,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-07,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-08,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-09,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-10,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-11,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-12,119571.31022000001,0.0,122852.2211,-0.026706158428583593
2021-10-13,132379.804135,0.10712012682167305,132379.804135,0.0
2021-10-14,130717.17404000001,-0.012559544908409603,132379.804135,-0.012559544908409603
2021-10-15,130717.17404000001,0.0,132379.804135,-0.012559544908409603
2021-10-16,130717.17404000001,0.0,132379.804135,-0.012559544908409603
2021-10-17,130717.17404000001,0.0,132379.804135,-0.012559544908409603
2021-10-18,130717.17404000001,0.0,132379.804135,-0.012559544908409603
2021-10-19,130717.17404000001,0.0,132379.804135,-0.012559544908409603
2021-10-20,130717.17404000001,0.0,132379.804135,-0.012559544908409603
2021-10-21,130717.17404000001,0.0,132379.804135,-0.012559544908409603
2021-10-22,137555.00393500002,0.05231011108691508,137555.00393500002,0.0
2021-10-23,137555.00393500002,0.0,137555.00393500002,0.0
2021-10-24,137555.00393500002,0.0,137555.00393500002,0.0
2021-10-25,137555.00393500002,0.0,137555.00393500002,0.0
2021-10-26,137555.00393500002,0.0,137555.00393500002,0.0
2021-10-27,137278.85637000002,-0.002007542852679345,137555.00393500002,-0.002007542852679345
2021-10-28,137278.85637000002,0.0,137555.00393500002,-0.002007542852679345
2021-10-29,137278.85637000002,0.0,137555.00393500002,-0.002007542852679345
2021-10-30,137278.85637000002,0.0,137555.00393500002,-0.002007542852679345
2021-10-31,137278.85637000002,0.0,137555.00393500002,-0.002007542852679345
2021-11-01,136583.665375,-0.005064079155250978,137555.00393500002,-0.007061455652016879
2021-11-02,136583.665375,0.0,137555.00393500002,-0.007061455652016879
2021-11-03,135776.06203000003,-0.005912883819471748,137555.00393500002,-0.012932585904621874
2021-11-04,134685.046735,-0.008035402402221337,137555.00393500002,-0.02086406977499833
2021-11-05,133303.342455,-0.01025878012069581,137555.00393500002,-0.030908809991449515
2021-11-06,133213.040505,-0.0006774169974805844,137555.00393500002,-0.03156528883567
2021-11-07,133213.040505,0.0,137555.00393500002,-0.03156528883567
2021-11-08,133213.040505,0.0,137555.00393500002,-0.03156528883567
2021-11-09,133213.040505,0.0,137555.00393500002,-0.03156528883567
2021-11-10,133213.040505,0.0,137555.00393500002,-0.03156528883567
2021-11-11,136143.53044,0.021998521495273593,137555.00393500002,-0.010261157025352463
2021-11-12,136143.53044,0.0,137555.00393500002,-0.010261157025352463
2021-11-13,136143.53044,0.0,137555.00393500002,-0.010261157025352463
2021-11-14,136143.53044,0.0,137555.00393500002,-0.010261157025352463
2021-11-15,136143.53044,0.0,137555.00393500002,-0.010261157025352463
2021-11-16,134851.875995,-0.009487446379754627,137555.00393500002,-0.019651251228034794
2021-11-17,134851.875995,0.0,137555.00393500002,-0.019651251228034794
2021-11-18,134851.875995,0.0,137555.00393500002,-0.019651251228034794
2021-11-19,134851.875995,0.0,137555.00393500002,-0.019651251228034794
2021-11-20,134851.875995,0.0,137555.00393500002,-0.019651251228034794
2021-11-21,134851.875995,0.0,137555.00393500002,-0.019651251228034794
2021-11-22,133042.38911,-0.013418329345801006,137555.00393500002,-0.03280589361280095
2021-11-23,130815.63513499999,-0.01673717669906627,137555.00393500002,-0.04899399227369905
2021-11-24,130815.63513499999,0.0,137555.00393500002,-0.04899399227369905
2021-11-25,130815.63513499999,0.0,137555.00393500002,-0.04899399227369905
2021-11-26,130815.63513499999,0.0,137555.00393500002,-0.04899399227369905
2021-11-27,128286.79196,-0.019331352650547085,137555.00393500002,-0.06737822478184508
2021-11-28,128045.31257499999,-0.001882340195047516,137555.00393500002,-0.06913373623611485
2021-11-29,128045.31257499999,0.0,137555.00393500002,-0.06913373623611485
2021-11-30,128045.31257499999,0.0,137555.00393500002,-0.06913373623611485
2021-12-01,128045.31257499999,0.0,137555.00393500002,-0.06913373623611485
2021-12-02,130581.11793000001,0.01980396864207523,137555.00393500002,-0.05069888993856908
2021-12-03,130581.11793000001,0.0,137555.00393500002,-0.05069888993856908
2021-12-04,129572.472565,-0.007724281894574525,137555.00393500002,-0.05803155931551618
2021-12-05,129572.472565,0.0,137555.00393500002,-0.05803155931551618
2021-12-06,129572.472565,0.0,137555.00393500002,-0.05803155931551618
2021-12-07,129572.472565,0.0,137555.00393500002,-0.05803155931551618
2021-12-08,129572.472565,0.0,137555.00393500002,-0.05803155931551618
2021-12-09,129572.472565,0.0,137555.00393500002,-0.05803155931551618
2021-12-10,127578.485085,-0.015388974529290778,137555.00393500002,-0.07252748765660544
2021-12-11,127578.485085,0.0,137555.00393500002,-0.07252748765660544
2021-12-12,127578.485085,0.0,137555.00393500002,-0.07252748765660544
2021-12-13,126192.3586,-0.010864892180499464,137555.00393500002,-0.08260437650359331
2021-12-14,126192.3586,0.0,137555.00393500002,-0.08260437650359331
2021-12-15,126192.3586,0.0,137555.00393500002,-0.08260437650359331
2021-12-16,126192.3586,0.0,137555.00393500002,-0.08260437650359331
2021-12-17,125378.20709,-0.006451670442111923,137555.00393500002,-0.08852311073142793
2021-12-18,125378.20709,0.0,137555.00393500002,-0.08852311073142793
2021-12-19,125378.20709,0.0,137555.00393500002,-0.08852311073142793
2021-12-20,124580.45509999999,-0.00636276437919836,137555.00393500002,-0.09432262341492859
2021-12-21,123962.91803499998,-0.004956933770263738,137555.00393500002,-0.09881200618788699
2021-12-22,123962.91803499998,0.0,137555.00393500002,-0.09881200618788699
2021-12-23,125549.823385,0.012801452040294592,137555.00393500002,-0.08727549130581191
2021-12-24,125549.823385,0.0,137555.00393500002,-0.08727549130581191
2021-12-25,127659.83165,0.01680614283725146,137555.00393500002,-0.07193611284163726
2021-12-26,126653.575325,-0.007882325332833062,137555.00393500002,-0.07925141432987315
2021-12-27,126653.575325,0.0,137555.00393500002,-0.07925141432987315
2021-12-28,125689.41208499999,-0.007612601835565336,137555.00393500002,-0.08626070670323971
2021-12-29,125689.41208499999,0.0,137555.00393500002,-0.08626070670323971
2021-12-30,125689.41208499999,0.0,137555.00393500002,-0.08626070670323971
2021-12-31,125689.41208499999,0.0,137555.00393500002,-0.08626070670323971
2022-01-01,125689.41208499999,0.0,137555.00393500002,-0.08626070670323971
2022-01-02,125689.41208499999,0.0,137555.00393500002,-0.08626070670323971
2022-01-03,125689.41208499999,0.0,137555.00393500002,-0.08626070670323971
2022-01-04,123898.18283499999,-0.014251234215246766,137555.00393500002,-0.09928261938368599
2022-01-05,123187.00612499999,-0.005740009205357777,137555.00393500002,-0.10445274543984928
2022-01-06,121226.429515,-0.015915449783807212,137555.00393500002,-0.11870578279882782
2022-01-07,121226.429515,0.0,137555.00393500002,-0.11870578279882782
2022-01-08,121226.429515,0.0,137555.00393500002,-0.11870578279882782
2022-01-09,121226.429515,0.0,137555.00393500002,-0.11870578279882782
2022-01-10,121226.429515,0.0,137555.00393500002,-0.11870578279882782
2022-01-11,120734.917385,-0.00405449646555156,137555.00393500002,-0.122278987087581
2022-01-12,120263.37690999999,-0.0039055849394119546,137555.00393500002,-0.12570700105661714
2022-01-13,120263.37690999999,0.0,137555.00393500002,-0.12570700105661714
2022-01-14,119861.80191000001,-0.003339129586395262,137555.00393500002,-0.12862637867656723
2022-01-15,119861.80191000001,0.0,137555.00393500002,-0.12862637867656723
2022-01-16,119861.80191000001,0.0,137555.00393500002,-0.12862637867656723
2022-01-17,119861.80191000001,0.0,137555.00393500002,-0.12862637867656723
2022-01-18,119422.331335,-0.003666477292991077,137555.00393500002,-0.13182125027286107
2022-01-19,119422.331335,0.0,137555.00393500002,-0.13182125027286107
2022-01-20,119422.331335,0.0,137555.00393500002,-0.13182125027286107
2022-01-21,119422.331335,0.0,137555.00393500002,-0.13182125027286107
2022-01-22,119422.331335,0.0,137555.00393500002,-0.13182125027286107
2022-01-23,119422.331335,0.0,137555.00393500002,-0.13182125027286107
2022-01-24,119422.331335,0.0,137555.00393500002,-0.13182125027286107
2022-01-25,119422.331335,0.0,137555.00393500002,-0.13182125027286107
2022-01-26,119422.331335,0.0,137555.00393500002,-0.13182125027286107
2022-01-27,119543.05762,0.0010109188428197857,137555.00393500002,-0.13094359201582617
2022-01-28,119543.05762,0.0,137555.00393500002,-0.13094359201582617
2022-01-29,119543.05762,0.0,137555.00393500002,-0.13094359201582617
2022-01-30,119353.075725,-0.0015892340281600248,137555.00393500002,-0.13232472603178524
2022-01-31,118502.24639,-0.00712867540138129,137555.00393500002,-0.13851010141370912
2022-02-01,118502.24639,0.0,137555.00393500002,-0.13851010141370912
2022-02-02,118502.24639,0.0,137555.00393500002,-0.13851010141370912
2022-02-03,118139.04062,-0.003064969492685088,137555.00393500002,-0.1411505416711325
2022-02-04,118139.04062,0.0,137555.00393500002,-0.1411505416711325
2022-02-05,118139.04062,0.0,137555.00393500002,-0.1411505416711325
2022-02-06,118139.04062,0.0,137555.00393500002,-0.1411505416711325
2022-02-07,118139.04062,0.0,137555.00393500002,-0.1411505416711325
2022-02-08,118139.04062,0.0,137555.00393500002,-0.1411505416711325
2022-02-09,120899.587125,0.023366928413439902,137555.00393500002,-0.12108186786044028
2022-02-10,120637.22941,-0.002170046409908366,137555.00393500002,-0.12298916099769308
2022-02-11,119860.253975,-0.006440594158204305,137555.00393500002,-0.1286376318840532
2022-02-12,118874.610975,-0.008223268075216783,137555.00393500002,-0.1358030782277263
2022-02-13,118874.610975,0.0,137555.00393500002,-0.1358030782277263
2022-02-14,118151.27686499999,-0.006084849439819684,137555.00393500002,-0.1410615863830662
2022-02-15,117667.51572,-0.004094421641779977,137555.00393500002,-0.14457844241273565
2022-02-16,117667.51572,0.0,137555.00393500002,-0.14457844241273565
